date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:16	89629/89629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:10:03%20GMT	https://cpimg.tistatic.com/05907686/b/4/Prefabricated-Duct.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907686/b/4/Prefabricated-Duct.jpg	(from http://www.aircarecoolingandexhaust.com/industrial-ducts.html)
16:58:18	230/230	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:16%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/industrial-ducts.html	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/industrial-ducts.e7.delayed	(from http://www.aircarecoolingandexhaust.com/industrial-ducts.html)
16:58:19	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:18%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907680	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.e819d5.delayed	(from http://www.aircarecoolingandexhaust.com/galvanized-iron-duct-5907680.html)
16:58:19	12277/12277	---M--	200	added ('OK')	image/jpeg	etag:%22cfLm7wsFnAoHLfqvEkMDeQ4w%22	https://cpimg.tistatic.com/05907681/b/4/HVAC-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907681/b/4/HVAC-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/galvanized-iron-duct-5907680.html)
16:58:20	12252/12252	---M--	200	added ('OK')	image/jpeg	etag:%22cfC1hTQpVTu4N7e1ZSP4QIOQ%22	https://cpimg.tistatic.com/05907684/b/4/Kitchen-Exhaust-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907684/b/4/Kitchen-Exhaust-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/galvanized-iron-duct-5907680.html)
16:58:20	13111/13111	---M--	200	added ('OK')	image/jpeg	etag:%22cffpf8I_fXlhQSGzA8IpTaew%22	https://cpimg.tistatic.com/05907689/b/4/Steel-Air-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907689/b/4/Steel-Air-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/galvanized-iron-duct-5907680.html)
16:58:20	19217/19217	---M--	200	added ('OK')	image/jpeg	etag:%22cfb4twd3gtvRbRpu9wHuoVTg%22	https://cpimg.tistatic.com/05907685/b/4/MS-Air-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907685/b/4/MS-Air-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/galvanized-iron-duct-5907680.html)
16:58:21	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:20%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907683	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.edfe32.delayed	(from http://www.aircarecoolingandexhaust.com/kitchen-chimney-exhaust-duct-5907683.html)
16:58:22	11519/11519	---M--	200	added ('OK')	image/jpeg	etag:%22cf2HG9Lk0j97pJvcSl582EWg%22	https://cpimg.tistatic.com/05907679/b/4/Exhaust-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907679/b/4/Exhaust-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/kitchen-chimney-exhaust-duct-5907683.html)
16:58:22	11541/11541	---M--	200	added ('OK')	image/jpeg	etag:%22cf63z-nGB0KaJdukCj1-DsdQ%22	https://cpimg.tistatic.com/05907678/b/4/Commercial-GI-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907678/b/4/Commercial-GI-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/kitchen-chimney-exhaust-duct-5907683.html)
16:58:24	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:22%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907677	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f0283e.delayed	(from http://www.aircarecoolingandexhaust.com/commercial-air-cooler-duct-5907677.html)
16:58:24	11748/11748	---M--	200	added ('OK')	image/jpeg	etag:%22cfSgvVyxfzALSahKoG3Sl4kw%22	https://cpimg.tistatic.com/05907686/b/4/Prefabricated-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907686/b/4/Prefabricated-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/commercial-air-cooler-duct-5907677.html)
16:58:25	16716/16716	---M--	200	added ('OK')	image/jpeg	etag:%22cftOjEhNY1y_WcjQ0cFESc3g%22	https://cpimg.tistatic.com/05907688/b/4/Spiral-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907688/b/4/Spiral-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/commercial-air-cooler-duct-5907677.html)
16:58:26	231/231	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:25%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907681	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f3dcef.delayed	(from http://www.aircarecoolingandexhaust.com/hvac-duct-5907681.html)
16:58:26	9743/9743	---M--	200	added ('OK')	image/jpeg	etag:%22cf5SX9BwAt18M8wYS36zSvEg%22	https://cpimg.tistatic.com/05907683/b/4/Kitchen-Chimney-Exhaust-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907683/b/4/Kitchen-Chimney-Exhaust-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/hvac-duct-5907681.html)
16:58:28	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:27%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907684	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f562f1.delayed	(from http://www.aircarecoolingandexhaust.com/kitchen-exhaust-duct-5907684.html)
16:58:32	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:30%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907688	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f609f1.delayed	(from http://www.aircarecoolingandexhaust.com/spiral-duct-5907688.html)
16:58:34	239/239	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:33%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907682	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f7e62f.delayed	(from http://www.aircarecoolingandexhaust.com/heat-exhaust-duct-5907682.html)
16:58:36	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:35%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907678	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f88b81.delayed	(from http://www.aircarecoolingandexhaust.com/commercial-gi-duct-5907678.html)
16:58:38	236/236	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:37%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907689	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.f9c51b.delayed	(from http://www.aircarecoolingandexhaust.com/steel-air-duct-5907689.html)
16:58:38	17343/17343	---M--	200	added ('OK')	image/jpeg	etag:%22cfNXBKTnFWwrLFlQxWpPquQQ%22	https://cpimg.tistatic.com/05907677/b/4/Commercial-Air-Cooler-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907677/b/4/Commercial-Air-Cooler-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/steel-air-duct-5907689.html)
16:58:38	13192/13192	---M--	200	added ('OK')	image/jpeg	etag:%22cfhkoB0fUk1E2X2B0ykLkKyQ%22	https://cpimg.tistatic.com/05907682/b/4/Heat-Exhaust-Duct.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907682/b/4/Heat-Exhaust-Duct35c1.jpg	(from http://www.aircarecoolingandexhaust.com/steel-air-duct-5907689.html)
16:58:40	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:39%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907679	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.fca719.delayed	(from http://www.aircarecoolingandexhaust.com/exhaust-duct-5907679.html)
16:58:41	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:40%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907685	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.fdf6b7.delayed	(from http://www.aircarecoolingandexhaust.com/ms-air-duct-5907685.html)
16:58:43	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:42%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907686	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.fe6aa7.delayed	(from http://www.aircarecoolingandexhaust.com/prefabricated-duct-5907686.html)
16:58:44	232/232	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:43%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907687	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.ff4dd0.delayed	(from http://www.aircarecoolingandexhaust.com/round-duct-5907687.html)
16:58:45	114336/114336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:25%20GMT	https://cpimg.tistatic.com/05907715/b/4/Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907715/b/4/Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/air-ventilator.html)
16:58:45	59578/59578	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:17:25%20GMT	https://cpimg.tistatic.com/05907714/b/4/Galvanized-Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907714/b/4/Galvanized-Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/air-ventilator.html)
16:58:47	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:45%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/air-ventilator.html	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/air-ventilator.102.delayed	(from http://www.aircarecoolingandexhaust.com/air-ventilator.html)
16:58:51	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:50%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907719	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.1039eee.delayed	(from http://www.aircarecoolingandexhaust.com/gravity-louvers-5907719.html)
16:58:53	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:52%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907721	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.10427ac.delayed	(from http://www.aircarecoolingandexhaust.com/hot-thermal-insulation-and-cladding-5907721.html)
16:58:55	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:54%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907722	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.1053484.delayed	(from http://www.aircarecoolingandexhaust.com/industrial-scrubber-and-fume-system-5907722.html)
16:58:58	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:57%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907723	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.106bee1.delayed	(from http://www.aircarecoolingandexhaust.com/industrial-round-diffuser-5907723.html)
16:59:00	228/228	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:28:59%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/industrial-tdf.html	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/industrial-tdf.108.delayed	(from http://www.aircarecoolingandexhaust.com/industrial-tdf.html)
16:59:01	41153/41153	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:18:57%20GMT	https://cpimg.tistatic.com/05907725/b/4/TDF-Corner.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907725/b/4/TDF-Corner.jpg	(from http://www.aircarecoolingandexhaust.com/industrial-tdf.html)
16:59:01	7389/7389	---M--	200	added ('OK')	image/jpeg	etag:%22cfxxUYsb-xfQ-Ok6gxKBKGUw%22	https://cpimg.tistatic.com/05907725/b/4/TDF-Corner.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907725/b/4/TDF-Corner35c1.jpg	(from http://www.aircarecoolingandexhaust.com/tdf-cleat-5907724.html)
16:59:03	232/232	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:29:02%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907725	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.10abf96.delayed	(from http://www.aircarecoolingandexhaust.com/tdf-corner-5907725.html)
16:59:05	7985/7985	---M--	200	added ('OK')	image/jpeg	etag:%22cfcWJFST_7Grk1KU3u9o8h9Q%22	https://cpimg.tistatic.com/05907724/b/4/TDF-Cleat.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907724/b/4/TDF-Cleat35c1.jpg	(from http://www.aircarecoolingandexhaust.com/tdf-corner-5907725.html)
16:59:05	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:29:04%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907728	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.10c43d5.delayed	(from http://www.aircarecoolingandexhaust.com/air-cooling-washer-5907728.html)
16:59:08	240/240	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:29:06%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/kitchen-ventilation-system.html	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/CATALOGID/kitchen-ventilation-system.10e.delayed	(from http://www.aircarecoolingandexhaust.com/kitchen-ventilation-system.html)
16:59:10	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:29:08%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907711	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.10f4197.delayed	(from http://www.aircarecoolingandexhaust.com/galvanized-kitchen-exhaust-hood-5907711.html)
16:59:10	114336/114336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2006:16:48%20GMT	https://cpimg.tistatic.com/05907712/b/4/Kitchen-Exhaust-Hood.jpg	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907712/b/4/Kitchen-Exhaust-Hood.jpg	(from http://www.aircarecoolingandexhaust.com/kitchen-ventilation-system.html)
16:59:12	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:29:11%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907712	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.111523f.delayed	(from http://www.aircarecoolingandexhaust.com/kitchen-exhaust-hood-5907712.html)
16:59:12	15838/15838	---M--	200	added ('OK')	image/jpeg	etag:%22cfYi88_tVUtrRKoP4gUxInww%22	https://cpimg.tistatic.com/05907712/b/4/Kitchen-Exhaust-Hood.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907712/b/4/Kitchen-Exhaust-Hood35c1.jpg	(from http://www.aircarecoolingandexhaust.com/galvanized-kitchen-exhaust-hood-5907711.html)
16:59:14	10375/10375	---M--	200	added ('OK')	image/jpeg	etag:%22cfSjdfx1JB1mPJWNoHFJXjmw%22	https://cpimg.tistatic.com/05907711/b/4/Galvanized-Kitchen-Exhaust-Hood.jpg?tr=n-w300	F:/http___www.aircarecoolingandexhaust.com_/cpimg.tistatic.com/05907711/b/4/Galvanized-Kitchen-Exhaust-Hood35c1.jpg	(from http://www.aircarecoolingandexhaust.com/kitchen-exhaust-hood-5907712.html)
16:59:14	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Oct%202022%2011:29:13%20GMT	http://www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.html?product_id=5907713	F:/http___www.aircarecoolingandexhaust.com_/www.aircarecoolingandexhaust.com/Exporters_Suppliers/Exporters/hp/scripts/product_details.113b31f.delayed	(from http://www.aircarecoolingandexhaust.com/commercial-kitchen-chimney-5907713.html)
16:59:16	2607/2607	---M--	200	added ('OK')	image/gif	date:Fri,%2027%20Jan%202012%2006:14:30%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/send_email.gif	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/send_email.gif	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
16:59:16	140/140	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Oct%202013%2007:37:48%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/cate-icon.png	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/cate-icon.png	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
16:59:16	1255/1255	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202012%2008:55:44%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/enquiry_bg_hover.jpg	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/enquiry_bg_hover.jpg	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
16:59:16	1246/1246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Dec%202012%2008:55:10%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/enquiry_bg.jpg	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/enquiry_bg.jpg	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
16:59:17	984/984	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Dec%202015%2005:54:02%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/lang-arrow.png	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/lang-arrow.png	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
16:59:17	957/957	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Sep%202019%2006:10:42%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/bullet.png	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/bullet.png	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
16:59:17	2981/2981	---M--	200	added ('OK')	image/gif	date:Fri,%2027%20Jan%202012%2006:15:26%20GMT	https://orig-img-gce.tradeindia.com/catalogs/template99480/call_me.gif	F:/http___www.aircarecoolingandexhaust.com_/orig-img-gce.tradeindia.com/catalogs/template99480/call_me.gif	(from http://www.aircarecoolingandexhaust.com/contact-us.html)
